Player,Surface,ELO
Paulo Coronado,Clay,1362.066880700874
Pedro Dalfre,Clay,1492.6078634034473
Rodrigo Encinas,Clay,1480.8226986363754
Bastian Parada,Clay,1488.7476485170312
Pedro Verdugo,Clay,1478.6922010960955
Max Gaedechens,Clay,1469.0101263169374
Karim Hossam,Clay,1502.5383642065747
Diogo Alves Casa,Clay,1472.800859490044
Gabriel Blanco,Clay,1431.5126765439238
Dante Gennaro,Clay,1467.3002221576728
Andres Artunedo Martinavarro,Clay,1516.9201165444067
Matej Sabanov,Clay,1653.695554812106
Mazen Osama,Clay,1592.515556831379
Mac Styslinger,Clay,1400.164233157746
Thai Son Kwiatkowski,Clay,1697.4554760697222
Mitchell Polnet,Clay,1439.8114019109078
Hunter Reese,Clay,1412.9510504216917
Brian Page Jr,Clay,1449.763373156053
Pavel Krainik,Clay,1474.2986073914349
Ben Zink,Clay,1457.9966396719603
Phillip Eilers,Clay,1482.127322473897
Borja Zarco,Clay,1483.661220405886
Mark Oljaca,Clay,1339.2264259270955
Gregory Andrade,Clay,1482.9550114178878
Michael Lippens,Clay,1455.7424889203405
Sean Karl,Clay,1483.3105619412515
Jacobo Gonzalez Tarrio,Clay,1494.350123611259
Carlos Gonzalez Tarrio,Clay,1487.1369436904029
Juan Ignacio Amarante,Clay,1440.9200588525296
Guillermo Nunez,Clay,1511.5406709651857
Facundo Manzanares,Clay,1423.5315104366991
Raul Guardia,Clay,1433.7293718278856
Kevin Gonzalez,Clay,1428.0080118757326
Jaime Ignacio Galleguillos,Clay,1466.0567115629651
David Fleming,Clay,1365.9539427769726
Francisco Stuardo,Clay,1458.0763635604585
Juan Ignacio Huber,Clay,1490.6830000785008
George Coupland,Clay,1484.7231012636187
Dane Webb,Clay,1431.209600485839
Max Gregor,Clay,1484.764775467417
William Lefevre,Clay,1468.6657807683375
Nikolai Haessig,Clay,1481.0933132831499
Milo Johnson,Clay,1505.8959804323738
Jose Carlos Tolentino,Clay,1486.0068925048636
Amrit Narasimhan,Clay,1453.3919852430042
Alem Tleshov,Clay,1466.5112583566224
Kaan Senolsun,Clay,1488.8842592259039
Jozef Kovalik,Clay,1953.4510824071965
Alvaro Iturriaga Romero,Clay,1481.0452547493599
Pablo Gor Costales,Clay,1458.7422847077714
Gustavo Vellbach,Clay,1406.0969395706074
Derlis Maciel,Clay,1471.2674632944374
Alejandro Ariel Saulo,Clay,1477.3796271618178
Luis Carlos Pujol,Clay,1495.168155597103
Eduardo Abogabir,Clay,1480.860574824249
Gonzales Austin,Clay,1457.986188744752
Matias Moyano,Clay,1467.2198118188967
Javier Anegon,Clay,1484.0
Duilio Vallebuona,Clay,1387.109990652657
Alejandro Regente,Clay,1462.4567694716088
Stefan Micov,Clay,1371.8360929677249
Can Cetinel,Clay,1473.1547517495633
Anderson Reed,Clay,1473.5067075655618
Carlos Lopez Villa,Clay,1482.1860803288284
Alejandro Andino Vallverdu,Clay,1432.5656385197158
Albert Alcaraz Ivorra,Clay,1756.1798062171058
Borja Rodriguez Manzano,Clay,1433.3062945608854
Eduardo Razzeto,Clay,1478.115034879724
Luca Corinteli,Clay,1440.565020097583
John Michael Busch,Clay,1474.3024093916224
Marco Aurelio Nunez,Clay,1445.6973253603483
Nathaniel Gorham,Clay,1438.3443843334803
Spencer Papa,Clay,1416.178199008039
Camilo Ahumada,Clay,1445.9006177494102
Sahr Timothy Kpulun,Clay,1375.131956557053
Richard Arlindo,Clay,1474.3920552780467
Noureldin Adam,Clay,1476.4468635149233
Mohamed Noraldeen,Clay,1482.7274524465208
Brendan Zackey,Clay,1492.586737944961
Rafael Aita,Clay,1455.6795937197192
Mariano Razzeto,Clay,1473.2116578764633
Khalid Ali,Clay,1455.3404243483226
Libor Salaba,Clay,1565.6450608268328
Martin Augusto Miranda,Clay,1482.8648125476386
Alexandre Tsuchiya,Clay,1511.732899548181
Abdullah Giha,Clay,1490.3715537799792
Yu Takahashi,Clay,1445.6297311956482
Nishank Mishra,Clay,1482.5270225514753
Joao Gauer,Clay,1480.1463237775233
Marcelo Paredes,Clay,1480.4988290798624
Spencer Feldman,Clay,1437.2824844282159
Antonio Reynoso,Clay,1489.4977077504323
Scott Robertson,Clay,1467.7040073151147
Henrique Tsukamoto,Clay,1471.2653705213133
Caio Nunes,Clay,1473.074365783876
Jordan Iturra,Clay,1418.9250425480482
Javier Banos Pantoja,Clay,1424.1570349939536
Joao Pedro Duarte,Clay,1479.9815517607522
Gustavo Sampaio Antunes,Clay,1436.5105959722216
Raul Francisquiny,Clay,1403.5146942883048
Lucas Dourado,Clay,1453.5128497193243
Felipe Frias,Clay,1428.649062626887
Silas Araujo De Cerqueira,Clay,1482.795271083045
Nelson Luis Barbosa Dos Santos,Clay,1480.0914607392442
Christian Harrison,Clay,1829.0623668555695
Marcos Giron,Clay,1862.4815558316693
Joep Dieteren,Clay,1505.839967012469
Ryan Smith,Clay,1506.0250516255273
Sebastien Rocher,Clay,1436.5953646524197
Joffrey De Schepper,Clay,1462.4322865951956
Joachim Sternbach,Clay,1441.87532562802
Gregory Bayane,Clay,1470.7783032132984
Vincent Dhoir,Clay,1473.5164772020075
Maxime Chazal,Clay,1777.3638844232378
Hong Chung,Clay,1588.4413477420267
Joao Batista De Pontes,Clay,1495.5242524762755
Francesc Manresa Canabate,Clay,1494.4217838650338
Sandro Viaene Pieras,Clay,1478.3258240145676
Michel Vernier,Clay,1496.1345502223783
Mateo Andres Ruiz Naranjo,Clay,1438.4643686872193
Eduardo Cabrera,Clay,1484.0
Osvaldo Aguirre,Clay,1482.0196295421808
Alexsandro Porfiriio,Clay,1472.3030394694345
Nikko Madregallejo,Clay,1471.7193655849069
Sang Woo Noh,Clay,1407.297857228728
Andrew Adams,Clay,1472.5965122989935
Jose Gilbert Gomez,Clay,1460.4303803198845
Walner Espinoza,Clay,1461.0954313542225
Ignaci Roca,Clay,1427.9164479008418
Luis Patino,Clay,1550.553845663006
Alexis Carlos,Clay,1498.8117999254825
Arturo Altamirano,Clay,1492.3109602842444
Alberto Emmanuel Alvarado Larin,Clay,1441.4242719146916
Aditya Hari Sasongko,Clay,1467.5863770713029
Clement Homs,Clay,1462.2713775458585
Ignacio Huertas Barrantes,Clay,1484.6954248452105
Mujtaba Khan,Clay,1472.6527786066308
Baris Firat,Clay,1470.1856228492716
Eduard Esteve Lobato,Clay,1742.606134602807
Cristian Batlle Rodriguez,Clay,1483.8560655511544
Lorenzo Frigerio,Clay,1604.8527151033297
Emre Aydin,Clay,1478.7466059703459
Lucas Szewczyk,Clay,1467.3097921409105
Filip Setic,Clay,1499.1754537021773
Christian Bartmann,Clay,1481.2718839725928
Yuki Bhambri,Clay,1610.7489478650498
Eduard Leonard Mihaescu,Clay,1488.1298117110616
Fabrizio Ornago,Clay,1677.2261193322393
Jatin Dahiya,Clay,1434.3046875031848
Haadin Bava,Clay,1550.141479806595
Arvind Singh,Clay,1483.952535868107
Kenny Bun,Clay,1454.857285247457
Suresh Krishna,Clay,1492.122285474767
Christian Plattes,Clay,1419.7320732195024
Manuel Barros,Clay,1337.2311675542105
Sander Brendmoe,Clay,1446.6231717598976
Juraj Masar,Clay,1538.967927133416
Mauro Bosio,Clay,1519.7137391599058
Patrick Davidson,Clay,1410.761639780585
Scott Puodziunas,Clay,1359.8341421150528
Gavin Van Peperzeel,Clay,1584.0083668958166
Jack Schipanski,Clay,1424.9901707898093
Keelan Oakley,Clay,1456.66126002884
Kim Moellers,Clay,1433.4622050860708
Thanasi Kokkinakis,Clay,2015.0389942254112
Aaron Leeder Chard,Clay,1443.9224228408398
Ji Sung Nam,Clay,1559.5856449781277
Lucas Zweili,Clay,1376.7848140514063
Antonio Vega Cayuela,Clay,1483.5971261165853
Stuart Kenyon,Clay,1481.5836630999438
Ashok Narayana,Clay,1487.583906764169
Steven De Waard,Clay,1544.863626275112
Chris Haskett,Clay,1490.4706402327424
Benjamin Tenti,Clay,1453.0951076964636
Jose Angel Carrizo,Clay,1401.7685022413427
Juan Ignacio Galarza,Clay,1641.3830418523569
Eugenio Romero,Clay,1489.0039468409814
Marcelo Plaza,Clay,1465.3576690357538
Tristan Lamasine,Clay,1670.048690052107
Yann Renault,Clay,1465.4757240571114
Mathias Bourgue,Clay,1730.080268359871
Fabio Paterno,Clay,1431.3216307790585
Lucas Martins Vaz,Clay,1436.6879788791734
Fabio Costa,Clay,1439.5994525170097
Daniel Bustamante,Clay,1475.3229963934707
Tomas Lipovsek Puches,Clay,1525.0658758805632
Aurelien Febvay,Clay,1490.7069872123443
Yanais Laurent,Clay,1511.3643797181828
Hernan Casanova,Clay,1715.6064475008232
Alejo Apud,Clay,1453.280354993823
Pedro Cachin,Clay,1906.1320354875165
Renato Nunes Dos Santos,Clay,1423.3231483076156
Yasutaka Uchiyama,Clay,1708.5468841458014
Nikola Milojevic,Clay,1619.0669240163425
Kyle Edmund,Clay,1865.0141553502235
Juan Rocha,Clay,1434.6348448564304
Kriegler Brink,Clay,1527.6187749373066
Joshua Zavala,Clay,1587.1556777372618
Angel Diaz Mendez,Clay,1485.842549004774
Jeremy Mcclelland,Clay,1503.1936823046394
Eddie Neese,Clay,1453.0905146766274
William Albanese,Clay,1483.2300434924293
Justin Crenshaw,Clay,1464.7447402522578
Anthony Delcore,Clay,1484.341711695914
Denys Mylokostov,Clay,1551.2486326268613
Can Altiner,Clay,1430.2648719578078
Sam Barry,Clay,1721.6845972548676
Lloyd Glasspool,Clay,1554.6220721132956
Pascal Meis,Clay,1598.7154902195912
Simon Norenius,Clay,1481.6817361541787
Morgan Johansson,Clay,1443.6872682801306
Viktor Stjern,Clay,1397.2858806555068
Robin Olin,Clay,1455.9003228040644
Denny Stanojevic,Clay,1474.5570388194085
Stefan Lindmark,Clay,1493.1854466509026
Jonathan Greczula,Clay,1470.1230629715683
Erik Moberg,Clay,1483.3579477694434
Viktor Odenbrink,Clay,1435.0067276891846
Henrik Sillanpaa,Clay,1481.26848746899
Ramkumar Ramanathan,Clay,1649.7774862930582
Pol Toledo Bague,Clay,1527.0208210151538
David Biosca Girvent,Clay,1506.5878987405918
Stefan Zivojinovic,Clay,1467.0327582625027
Predrag Marjanovic,Clay,1339.9860178040835
Juan Obeid,Clay,1480.363660216234
Allan Gomes Oliveira,Clay,1382.3737273213655
Pier Bismpikos,Clay,1493.3818193198363
Luis Britto,Clay,1354.256729130433
Jeroen Benard,Clay,1469.191278347535
Marshall Tutu,Clay,1455.2326075443336
Luis Escudero Soler,Clay,1482.0078323146938
Stefan Trifonov,Clay,1493.5273660148928
Toby Martin,Clay,1484.86552738181
Jonny Omara,Clay,1448.6945349901528
Andrew Bennett,Clay,1499.634492629079
Ismail Lahlou,Clay,1463.1580511662494
Amine Mansour,Clay,1477.4784945092506
Melik Feler,Clay,1413.4117604877065
Emilio Sanchis Hernandez,Clay,1455.8983390910073
Roque Rocha,Clay,1462.3061801087574
Jacob Johansson,Clay,1493.5754427505628
Igor Tubic,Clay,1442.3972019278356
Jonathan Mridha,Clay,1592.2265857835519
Johan Ljungdahl,Clay,1484.1239951539264
Pierre Bonfre,Clay,1458.8164693906283
Isak Arvidsson,Clay,1676.2026466099671
Ying Zheng Wang,Clay,1482.7129787629804
Eric Garcia Crespo,Clay,1470.6177919516422
Craig Walker,Clay,1464.9098729656462
Jacob Ahlstrom,Clay,1462.3015509396444
Anton Zaitsev,Clay,1644.802472441135
Andrew Dzulynsky,Clay,1471.0480150175845
Gokhan Sahiner,Clay,1489.607143045592
Baris Sipal,Clay,1478.2726217820516
David Emery,Clay,1465.9478354682738
Peter Kevin Colliard,Clay,1451.5154135462933
Zurab Zhvania,Clay,1482.4765536971008
Joel Giger,Clay,1464.687094042847
Claudio Romano,Clay,1482.0636068001968
Dimitar Ristovski,Clay,1496.170557728548
Leandro Portmann,Clay,1423.6485713058055
Joaquin Amaya,Clay,1378.634187890912
Esteban Adrian Contreras,Clay,1471.9800225552162
Jose Maria Paez,Clay,1527.8027562169802
Gianluigi Quinzi,Clay,1851.4640343422545
Oliver Hudson,Clay,1418.8845961278196
Alan Gleeson,Clay,1482.902922003242
Daniel Mcgrath,Clay,1482.7680018815213
Martin Vaisse,Clay,1750.9707679374114
Mateusz Moj,Clay,1479.0437300480626
Nizar Belmati,Clay,1418.0400312058066
Hamid Derbani,Clay,1476.0905910739086
Guillermo Guerreno,Clay,1476.1257187724173
Francisco Yim Kim,Clay,1492.8953694185661
Oskar Wikberg,Clay,1453.0292971584827
Mikael Torpegaard,Clay,1693.5432038232254
Alex Bolt,Clay,1581.2485006501672
Blake Mott,Clay,1695.3092755641424
Joseph Kasnetz,Clay,1485.0979833897584
Dusan Marinkovic,Clay,1465.427721159347
Denis Porcic,Clay,1482.3102445973104
Wkwesi Williams,Clay,1491.9742854038639
Eduardo Oliveira Felter,Clay,1477.1481915889372
Mateus Brisot Silva,Clay,1480.5356958339173
Federico Margini,Clay,1413.8534630388153
Ashley Bocco,Clay,1440.0484382175496
David Pavlik,Clay,1347.8883831344604
Pavel Krcek,Clay,1399.9519465146918
Yurii Dzhavakian,Clay,1508.0177475628545
Andrei Stefan Apostol,Clay,1416.6002805753208
Jakub Hadrava,Clay,1461.556494069929
Natasith Luesantia,Clay,1477.717602985716
Robert Howe,Clay,1488.2990542392533
Antoine Richard,Clay,1320.2376871141487
Antonio Garcia Sanchez,Clay,1462.0010664994077
Jorge Mendieta,Clay,1406.0571883971445
Aaron Wirths,Clay,1470.4319016833142
Viktor Filipenko,Clay,1557.7339534933471
Antun Pehar,Clay,1352.0758930892357
Tomas Prokop,Clay,1489.164637660465
Adam Pavlasek,Clay,1641.5828500621146
Rodrigo Giudici,Clay,1426.5828998338031
Ben Wagland,Clay,1511.9122844780543
Michael Zhu,Clay,1402.6010398029455
Bastian Wagner,Clay,1464.4177284285079
Serban Stefan Rotariu,Clay,1490.5721315182352
Sebastian Erimicioiu,Clay,1482.3808401572771
Arkadiusz Kocyla,Clay,1551.806156290425
Tudorel Sandu,Clay,1449.945324264609
Tomasz Soltyka,Clay,1448.0718731993707
Nelio Mattos,Clay,1426.5564789806217
Hugo Cesar Dojas,Clay,1463.0204590378044
Ramon Simonetti,Clay,1492.5613617528513
Shayan Mehdizadehfard,Clay,1364.2242057619012
Ebrahim Khazaee,Clay,1480.5735447350282
Seyedali Moezi,Clay,1475.5596204731978
Aroon Khatter,Clay,1468.7898001606568
Valentim Goncalves Junior,Clay,1482.925907577948
Fernando Ristow,Clay,1431.8154277027152
Juan Cruz Estevarena,Clay,1396.9562393533395
Stefan Vinti,Clay,1446.3879789148657
Teodor Valentin Anghel,Clay,1487.8044153698493
Daiki Kondo,Clay,1469.0942216931142
Katsuki Nagao,Clay,1485.5557305970315
Masato Shiga,Clay,1374.6874071974153
Yuichi Hasegawa,Clay,1478.3128893293904
Hiroshi Yano,Clay,1481.1834129394335
Daichi Kato,Clay,1486.9679097224237
Kishi Watanabe,Clay,1503.8911914868327
Daisuke Suzuki,Clay,1481.5230662362162
Motoaki Kita,Clay,1434.0384611226818
Riki Mclachlan,Clay,1484.9008572861253
Yannick Ebbinghaus,Clay,1458.4913833874552
Tim Kueckelhaus,Clay,1491.5609077556915
Alexander Mannapov,Clay,1411.9704358253332
Miki Jankovic,Clay,1677.8321496022336
Pedja Krstin,Clay,1566.34101422941
Tom Jomby,Clay,1477.272417880461
Pedro Bosio,Clay,1434.4730177160861
Sebastian Penaloza,Clay,1460.9841785092542
Cesar Salazar,Clay,1483.8509638179407
Marko Tepavac,Clay,1739.8116530424031
Francisco Bahamonde,Clay,1773.5128740268635
Constantin Belot,Clay,1401.3396186361665
Khalid Allouch,Clay,1350.0302095941586
Keith Patrick Crowley,Clay,1442.2678781009774
Thomas Blackwell,Clay,1484.0
Ben Mclachlan,Clay,1452.871956331129
Punn Bodhidatta,Clay,1465.92865367925
Robert Dubuque,Clay,1485.217658916695
Dennis Lengsfeld,Clay,1483.3290375915813
Paolo Volpicelli,Clay,1480.9427856444024
Giacomo Vianello,Clay,1414.8089882573263
Omar Giacalone,Clay,1579.7911327146094
Valerio Russo,Clay,1486.4113832390958
Constant Lestienne,Clay,1713.6848330091468
Gregoire Barrere,Clay,1932.9143254732141
Athila Rauch,Clay,1472.1693204374046
Michel Monteiro,Clay,1481.926594885729
Guillermo Catalina,Clay,1490.0982202573234
Ryota Kishi,Clay,1347.4122876652455
Cheng Peng Hsieh,Clay,1465.5743147873936
Masaki Harada,Clay,1483.41572167279
Jonas Koenig,Clay,1464.3480148827418
Souma Kuribayashi,Clay,1474.0731211493414
Jea Moon Lee,Clay,1529.6374514850227
Tetsuro Yamagishi,Clay,1488.4374541868035
Morgan Mays,Clay,1396.048417153904
Brayden Schnur,Clay,1635.6493301666997
Alex Sidney,Clay,1480.9779633571404
Djordje Djokovic,Clay,1371.592253463793
Hendrik Bertrams,Clay,1497.6199952612885
Vitor Galvao,Clay,1469.380927661955
Pedro De Paula,Clay,1392.6903712966039
Benjamin Marty,Clay,1486.6788858886634
Armel Rancezot,Clay,1492.0199290159544
Esteban Bruna,Clay,1301.433205815985
Julien Cagnina,Clay,1804.2438568636344
Kimmer Coppejans,Clay,1895.170789432183
Michael Eibl,Clay,1424.5293011559256
Teodor Apostu,Clay,1470.5235972503042
Tal Eros,Clay,1466.9110856953191
Marious Zelba,Clay,1415.9937784282586
Michal Voscek,Clay,1481.467501457758
Guy Michelevitz,Clay,1477.9136935331146
Sebastian Stiefelmeyer,Clay,1485.8578238016894
Laurent Olivier Daxhelet,Clay,1421.868880499394
Andre Baldo,Clay,1396.816411323709
Laurent Lokoli,Clay,1761.1240741224433
Julien Demois,Clay,1615.4334224325073
Tomas Willis,Clay,1485.3999734456347
Alexandre Favrot,Clay,1490.5364121831071
Clement Maas,Clay,1473.5401104358843
Justin S Shane,Clay,1494.6383919842053
Arthur Karagezian,Clay,1460.3172130281039
Richard Doverspike,Clay,1488.7932694595631
Jeremy Vogt,Clay,1425.1952642643216
Florian Barth,Clay,1500.527249274678
Felipe Assuncao Garla,Clay,1397.5460665428764
Benjamin Tapia,Clay,1478.2308571877898
Tim Focht,Clay,1449.794184754291
Cristian Eduardo Espinola,Clay,1456.685684212332
Gaston Paz,Clay,1459.640526451761
Martins Podzus,Clay,1660.7454858617562
Julius Tverijonas,Clay,1532.837929862113
Julius Gotovskis,Clay,1462.0787107708136
James Junior Storme,Clay,1379.3753105514813
Jonas Merckx,Clay,1674.79161938267
Mick Lescure,Clay,1586.0943487530767
Aleksandre Metreveli,Clay,1553.2556678260166
Eros Siringo,Clay,1500.425367586539
Thomas Le Boulch,Clay,1434.0094663438304
Winston Lin,Clay,1464.8935767409982
Michael Redlicki,Clay,1559.9737467613086
Stefan Fiacan,Clay,1350.8951251982926
Ugo Nastasi,Clay,1454.8157244219174
Ziad Sultan,Clay,1482.0676350458439
Fred Simonsson,Clay,1586.6949941435334
Fabian Schmid,Clay,1493.245982710305
Neven Krivokuca,Clay,1489.3425960515847
Maximilian Marterer,Clay,1942.5526890631406
Denis Yevseyev,Clay,1798.4053757172712
Enrique Almudever,Clay,1477.9409940519413
Kunal Anand,Clay,1361.1237714429599
Ahmed Nazir,Clay,1468.2508759575899
Alp Horoz,Clay,1455.9475188952845
Konstantin Gerlakh,Clay,1463.1799093864013
Johannes Schretter,Clay,1403.1937700303938
Dennis Novak,Clay,1873.557186744336
Sandro Salvi,Clay,1481.548390206259
Andrea Ceccarello,Clay,1469.8520039916166
Ivan Sabanov,Clay,1427.0723569059521
Strahinja Trecakov,Clay,1455.4192787125187
Stefan Ristic,Clay,1424.7329596193426
Mate Zsiga,Clay,1503.9757420526648
Marek Marksoo,Clay,1448.0612708771166
Jaan Kononov,Clay,1485.3785817454007
Alessio Guidotti,Clay,1469.984981911632
Cem Ilkel,Clay,1642.1836152459737
Daniel Masur,Clay,1795.09231562307
Jens Hauser,Clay,1460.054942789087
Raphael Mori,Clay,1477.5084214620952
Roger Perez Jane,Clay,1427.518098914338
Victor Gimeno Traver,Clay,1455.5955799527508
Jaden Grinter,Clay,1512.6461872636044
Matthias Wunner,Clay,1525.9413425158777
Riccardo Merone,Clay,1432.7230569664664
Gabriele Maria Noce,Clay,1523.1398951820315
Davy Sum,Clay,1501.1960534074176
Augustas Radziukynas,Clay,1437.9370868497804
Anton Volkov,Clay,1486.3659913446184
Robert Tomasko,Clay,1476.6948034939662
Michal Milko,Clay,1459.0334219701674
Petar Tomic,Clay,1382.508091012517
Dmitry Surchenko,Clay,1344.6126362678713
Pavle Daljev,Clay,1356.686726483146
Oleksiy Arovin,Clay,1487.1109690327378
Dominik Sproch,Clay,1336.3689229510778
Chieh Fu Wang,Clay,1475.1074679481947
Mathis Di Maio,Clay,1408.4723241784607
Ilija Salapic,Clay,1485.0060780567887
Aaron Cortes Alcaraz,Clay,1411.658515205576
Patrik Fabian,Clay,1634.5265702765605
Sarp Laleli,Clay,1483.3899448765903
Dennis Lajola,Clay,1459.6337211738635
Martin Poboril,Clay,1485.6977440219484
Kalle Averfalk,Clay,1443.3395734441851
Otto Paivinen,Clay,1470.8565930251439
Mateus Camasmie,Clay,1478.1723560334806
Anton Pavlov,Clay,1449.439876332532
Janis Podzus,Clay,1480.1010840891126
Kevin Kaczynski,Clay,1511.7039984746373
Nigmat Shofayziev,Clay,1368.5658060818598
Temur Ismailov,Clay,1396.0113678214957
Kevin Farin,Clay,1423.9214150187267
Stijn Meulemans,Clay,1525.7522443227092
Sebastian Bader,Clay,1412.6377056936167
Romain Bogaerts,Clay,1500.1606931963597
Jan Poskocil,Clay,1550.9675958746677
Juan Ignacio Ameal,Clay,1516.624669857983
Dimitry Mamedov,Clay,1505.6503411571691
Romain Berquand,Clay,1481.7996810568848
Carlos Rosique Alvarez,Clay,1441.965274871885
Laurent Malouli,Clay,1511.3477609005906
Jorge Brian Panta Herreros,Clay,1548.8865685601193
Felipe Fritz,Clay,1435.6888262370653
Aslan Karatsev,Clay,2034.9691612655938
Przemyslaw Filipek,Clay,1426.4511398145216
Pawel Cias,Clay,1763.3482228301664
Laslo Djere,Clay,2058.1449954728196
Daniyal Zagidullin,Clay,1439.2245778906351
Evgeny Karlovskiy,Clay,1651.6593340335214
